Trading Date,Interval Number,Trading Interval,Trading Suspended,Offer Quantity (MWh),Bid Quantity (MWh),Clearing Quantity (MWh),Clearing Price ($/MWh),Extracted At,,,
2021/4/26,3,2021/4/26 9:00,N,2295.869,706.918,106.288,28.75,,1.4375,,
2021/4/26,4,2021/4/26 9:30,N,2293.345,681.278,114.659,30.3,,1.515,,
2021/4/26,5,2021/4/26 10:00,N,2284.402,652.72,95.589,23.19,,1.1595,,
2021/4/26,6,2021/4/26 10:30,N,2277.71,620.104,84.435,17.15,,0.8575,,
2021/4/26,7,2021/4/26 11:00,N,2263.691,601.063,75.894,17.15,,0.8575,,
2021/4/26,8,2021/4/26 11:30,N,2248.561,596.651,77.584,17.15,,0.8575,,
2021/4/26,9,2021/4/26 12:00,N,2247.72,601.188,90.007,17.15,,0.8575,,
2021/4/26,10,2021/4/26 12:30,N,2272.287,608.674,90.314,17.15,,0.8575,,
2021/4/26,11,2021/4/26 13:00,N,2276.862,633.837,96.598,23.19,,1.1595,,
2021/4/26,12,2021/4/26 13:30,N,2278.151,648.36,69.096,23.19,,1.1595,,
2021/4/26,13,2021/4/26 14:00,N,2279.885,689.688,84.801,30.39,,1.5195,,
2021/4/26,14,2021/4/26 14:30,N,2265.782,765.749,52.755,45.32,,2.266,,
2021/4/26,15,2021/4/26 15:00,N,2282.817,790.26,45.814,49.53,,2.4765,,
2021/4/26,16,2021/4/26 15:30,N,2281.269,864.798,42.51,50.06,,2.503,,
2021/4/26,17,2021/4/26 16:00,N,2272.079,955.588,35.7,89.54,,4.477,,
2021/4/26,18,2021/4/26 16:30,N,2266.428,1030.619,35.5,95.26,,4.763,,
2021/4/26,19,2021/4/26 17:00,N,2261.345,1091.782,46.405,61.82,,3.091,,
2021/4/26,20,2021/4/26 17:30,N,2258.971,1108.481,45.32,62.24,,3.112,,
2021/4/26,21,2021/4/26 18:00,N,2257.229,1133.337,38.716,75,,3.75,,
2021/4/26,22,2021/4/26 18:30,N,2253.678,1152.494,34.706,82.69,,4.1345,,
2021/4/26,23,2021/4/26 19:00,N,2252.346,1129.658,37.011,78.31,,3.9155,,
2021/4/26,24,2021/4/26 19:30,N,2253.896,1075.161,39.141,75,,3.75,,
2021/4/26,25,2021/4/26 20:00,N,2255.789,1029.917,33.598,62.71,,3.1355,,
2021/4/26,26,2021/4/26 20:30,N,2257.544,975.421,33.036,62.92,,3.146,,
2021/4/26,27,2021/4/26 21:00,N,2240.551,975.756,32.37,63.14,,3.157,,
2021/4/26,28,2021/4/26 21:30,N,2240.414,938.178,32.1,62.65,,3.1325,,
2021/4/26,29,2021/4/26 22:00,N,2249.591,847.517,22.83,50.14,,2.507,,
2021/4/26,30,2021/4/26 22:30,N,2256.969,808.387,22.7,51.19,,2.5595,,
2021/4/26,31,2021/4/26 23:00,N,2269.05,773.299,11.378,46.07,,2.3035,,
